x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y	Set	Test
0.28233951	0.51010616	0.46491019	0.96930656	0.20915671	0.03564582	0.1270393	0.85891209	0.74922039	0.10167176	11.609839	Train	2
0.11071713	0.79067458	0.46079801	0.9881587	0.2420326	0.65627897	0.87584197	0.9844834	0.92326668	0.11690865	12.9368866	Train	0
0.0198229	0.70523543	0.9145695	0.80956528	0.95315571	0.460229	0.57979622	0.93018736	0.90685662	0.12392303	17.4504439	Train	0
0.81793196	0.15147073	0.05813796	0.51312546	0.31455219	0.35388294	0.73628675	0.87658214	0.88568733	0.02166699	11.5333854	Train	0
0.90841147	0.18448631	0.70271178	0.58354218	0.79523378	0.71840008	0.15022482	0.68738662	0.15281615	0.62606163	12.7141889	Train	0
0.15724059	0.47773567	0.74317187	0.30263319	0.60245271	0.99767676	0.83618785	0.56104605	0.10404385	0.55925299	8.03106065	Train	0
0.32059128	0.62368997	0.72344774	0.55714138	0.03937906	0.43629591	0.45002819	0.93314021	0.5365651	0.12316658	6.94525287	Train	0
0.75482149	0.48514832	0.38600543	0.12780155	0.00189	0.13250255	0.09266026	0.94400902	0.7900337	0.07081751	5.26811227	Train	0
0.4800718	0.05526174	0.71373113	0.17651455	0.09984872	0.69317176	0.19587436	0.28861807	0.92767602	0.6353851	1.46619806	Train	2
0.24555172	0.23950664	0.54218052	0.0629026	0.08128999	0.01519279	0.15444908	0.28875053	0.00738885	0.82307534	0.04648327	Train	0
0.73735343	0.17680792	0.26748838	0.02991798	0.286695	0.59433155	0.47325036	0.00297791	0.27033297	0.96685576	2.58746462	Train	0
0.4540377	0.28782303	0.85107389	0.66123567	0.66937137	0.87256554	0.17233067	0.87917158	0.5962715	0.08078006	15.1494661	Train	2
0.20129285	0.54245447	0.0716879	0.62704898	0.17848057	0.8934488	0.73741523	0.92954439	0.80452799	0.36156027	13.4648355	Train	0
0.99944013	0.18101061	0.74579607	0.50246396	0.41174167	0.76207235	0.49687544	0.20279516	0.77633853	0.90271515	9.94775714	Train	0
0.50206018	0.2832242	0.08843328	0.4266589	0.59072546	0.55230462	0.8838814	0.80880101	0.55663136	0.83632245	13.3529777	Train	0
0.33129791	0.13332306	0.47263304	0.4119543	0.72179104	0.33277855	0.01233255	0.96739486	0.5433008	0.12254726	9.7353547	Train	0
0.68026274	0.6129172	0.96751037	0.27255013	0.04540848	0.45556654	0.17794795	0.0197184	0.45154372	0.00385306	12.4924624	Train	1
0.45105616	0.19264389	0.05286424	0.94612609	0.19857093	0.16601772	0.75769529	0.50178068	0.85040275	0.86942054	15.2544166	Train	1
0.26240205	0.80623838	0.55169824	0.6332501	0.00785031	0.83565337	0.80977526	0.03628102	0.57788266	0.27208749	7.30598563	Train	0
0.5938117	0.81350582	0.89698824	0.5948121	0.85628878	0.92693992	0.88211108	0.68529445	0.13071971	0.60952469	17.2686353	Train	0
0.72062675	0.45887392	0.08731637	0.47270271	0.82133996	0.31939122	0.53451253	0.41818601	0.9772862	0.85986967	14.9525426	Train	0
0.4599044	0.53794058	0.00050586	0.16342104	0.66959986	0.28686612	0.4913561	0.92727245	0.79986793	0.09998905	12.2677611	Train	0
0.50364262	0.75236147	0.5897265	0.66613222	0.42783614	0.80094993	0.17373862	0.80483972	0.36381234	0.14417824	11.1607195	Train	1
0.25121797	0.22234068	0.1376359	0.85172497	0.88125157	0.43405515	0.41161335	0.02417949	0.86987087	0.74552339	13.6053686	Train	2
0.01936256	0.44907198	0.88084895	0.05286568	0.36556543	0.82645093	0.56262944	0.92068554	0.41860463	0.26848825	4.65463887	Train	0
0.78188681	0.72717614	0.58660476	0.04263235	0.70461207	0.99858178	0.76891974	0.46873072	0.26099563	0.4142133	11.2900805	Train	2
0.94371374	0.15286935	0.06664261	0.99295643	0.01183205	0.47875381	0.14755376	0.01656591	0.51818261	0.64719735	17.1001351	Train	0
0.83837123	0.05015013	0.07624224	0.3565764	0.48164457	0.51301712	0.71394024	0.01074451	0.30678309	0.72460657	9.48661679	Train	0
0.73667066	0.08640019	0.79294362	0.97207332	0.3877561	0.6653521	0.43957865	0.94144162	0.89903891	0.99330089	14.5716369	Train	1
0.52373507	0.19094483	0.61303163	0.11552487	0.33015225	0.5647841	0.57132956	0.71374577	0.36004352	0.24080087	2.54496757	Train	2
0.2497066	0.87228917	0.51656127	0.90552836	0.02242809	0.19803158	0.11581574	0.53329776	0.83863416	0.21873562	11.0716054	Train	0
0.51835947	0.18948896	0.97712436	0.45002394	0.93940699	0.44846026	0.20654168	0.3454633	0.46810486	0.25203044	15.6976445	Train	1
0.01979248	0.45933763	0.12123186	0.54190711	0.67044309	0.7037274	0.63001142	0.94145923	0.48415848	0.00598215	10.1707083	Train	1
0.07181952	0.22998924	0.57659614	0.38816005	0.27270285	0.60290966	0.91264048	0.57400981	0.50126484	0.13381482	3.39619748	Train	2
0.37985451	0.35038654	0.21006615	0.65394274	0.4478732	0.39238002	0.15863882	0.19786798	0.57255342	0.9380778	12.1479056	Train	0
0.22748514	0.65353611	0.5354378	0.053311	0.73393736	0.15440173	0.24616355	0.56893839	0.47605509	0.24330607	7.01530259	Train	0
0.80365396	0.69777114	0.39618472	0.18938962	0.52783571	0.96245143	0.48736044	0.40957559	0.03895333	0.43758166	8.52984551	Train	1
0.14114228	0.05590875	0.51658997	0.55528798	0.61965758	0.91240634	0.58636913	0.57581938	0.05442639	0.04425868	8.41285422	Train	0
0.50376673	0.58478453	0.57681229	0.92291617	0.21224381	0.29497126	0.95086535	0.64330029	0.17831754	0.51903229	13.8220297	Train	0
0.44033854	0.91486975	0.63091623	0.389827	0.78475083	0.95843398	0.96356479	0.96496194	0.29221882	0.15002188	13.1062328	Train	2
0.13571017	0.21653509	0.82651222	0.99010733	0.32880219	0.05762008	0.50172437	0.55583174	0.9837501	0.4732749	14.556668	Train	0
0.70226026	0.74988851	0.45537516	0.17148877	0.29150855	0.91884087	0.9424813	0.60195725	0.25547175	0.35115233	7.65670199	Train	0
0.54839863	0.13640427	0.67521904	0.98583208	0.06410244	0.63415112	0.31626302	0.36706647	0.79182003	0.31951018	12.337109	Train	0
0.68222899	0.88549998	0.97374838	0.09745607	0.73957645	0.05307683	0.21753214	0.02250834	0.06192934	0.95253643	14.8965441	Train	0
0.41054207	0.16939111	0.20033496	0.11998606	0.29960499	0.92970115	0.16730121	0.04112257	0.32599504	0.78086375	6.58059542	Train	0
0.23031831	0.93535852	0.22288618	0.15721828	0.30359677	0.04113593	0.72609436	0.88128044	0.70560646	0.99053912	7.25905707	Train	0
0.96709983	0.96313304	0.53709062	0.48596841	0.3855293	0.62860332	0.10287558	0.86322576	0.69048527	0.62734576	14.0467079	Train	0
0.48063536	0.86764633	0.56829494	0.68423836	0.43055858	0.50780006	0.4363468	0.40524099	0.93870257	0.63472866	11.8058875	Train	0
0.56823623	0.08558687	0.42948892	0.30734795	0.47327021	0.88635149	0.57462762	0.24632285	0.6066693	0.45204328	6.97709602	Train	0
0.63425212	0.4171664	0.61464827	0.31189107	0.89686765	0.77094038	0.52522801	0.06553346	0.74598051	0.04544511	10.0594713	Train	2
0.08223002	0.92463932	0.62807515	0.98900616	0.94576332	0.71200984	0.25101044	0.6436145	0.86883411	0.96508314	15.1908725	Train	0
0.57361161	0.69607807	0.25454017	0.20717692	0.57300775	0.16839478	0.26862897	0.58173092	0.24711299	0.66564893	8.65405164	Train	2
0.75483265	0.4675283	0.27718234	0.75389715	0.26549659	0.77389553	0.05762127	0.49122845	0.61686482	0.84318566	12.2080068	Train	0
0.58900217	0.35553007	0.97360131	0.65644838	0.45835464	0.79008867	0.42762599	0.5687513	0.95229039	0.21931305	14.0535357	Train	2
0.40655256	0.79023805	0.74908982	0.17803906	0.07892998	0.64320994	0.16100314	0.37566981	0.71729487	0.23339977	4.38137285	Train	0
0.44289346	0.46100134	0.02069173	0.75744671	0.08592614	0.78249938	0.55161788	0.86345976	0.16031336	0.7954713	14.5943645	Train	0
0.85709238	0.6414088	0.26307648	0.8790257	0.28271958	0.61619349	0.90222093	0.95151445	0.4876065	0.29940063	14.6875225	Train	0
0.73587321	0.08621566	0.10455075	0.29116436	0.0969085	0.60210506	0.92139167	0.24877435	0.60939313	0.05279852	7.60665323	Train	0
0.71198304	0.77694522	0.36427734	0.09216653	0.3264867	0.5496265	0.97848745	0.4097193	0.2805536	0.07971315	7.08023454	Train	0
0.38517759	0.87699305	0.89560157	0.45141127	0.15943419	0.18071429	0.00380957	0.19189756	0.77454152	0.8665226	15.3988967	Train	0
0.65974736	0.09771028	0.72122657	0.25731563	0.95869843	0.922866	0.77143191	0.43277878	0.22279496	0.71899221	9.13665238	Train	0
0.66492047	0.8415903	0.19074223	0.07578773	0.83262524	0.99906374	0.23133088	0.7835889	0.37074821	0.23599525	15.0952217	Train	1
0.19483921	0.07244237	0.99144305	0.18859968	0.80345446	0.10013623	0.05282191	0.43174922	0.70245584	0.0539303	9.95279255	Train	0
0.77062351	0.24312109	0.53078154	0.18741707	0.0349374	0.13295022	0.49163029	0.78214629	0.42753939	0.17830135	2.58602039	Train	0
0.74704867	0.46072673	0.19951163	0.85226071	0.73766576	0.96190028	0.47867638	0.62428815	0.19478718	0.50986228	16.1717984	Train	1
0.36710717	0.47772561	0.24803329	0.35153473	0.42294684	0.97081017	0.77602529	0.30340263	0.63897934	0.39508744	7.58615461	Train	0
0.11400217	0.51813342	0.49891088	0.25723351	0.02938477	0.17833553	0.53919809	0.70336694	0.88266541	0.53532638	3.62122176	Train	0
0.64119112	0.49816868	0.43996981	0.0406674	0.39196889	0.9004808	0.68440648	0.61699577	0.34366175	0.97500929	5.17050024	Train	0
0.40301103	0.66860049	0.00241046	0.70849918	0.41797783	0.3216789	0.92959148	0.52784947	0.19986533	0.24559266	16.6219671	Train	1
0.59309305	0.13449191	0.10231048	0.3033635	0.59785307	0.28882373	0.97324086	0.64790162	0.22742857	0.41182974	7.96062362	Train	2
0.33028807	0.71851506	0.65836376	0.11008802	0.01196044	0.32215617	0.53134324	0.90681524	0.23129514	0.15177091	2.78673453	Train	2
0.28348406	0.59349079	0.25856994	0.18438256	0.57724019	0.13699479	0.62999502	0.79899642	0.83031585	0.59315138	7.46657099	Train	1
0.21651499	0.54261477	0.5960927	0.95237874	0.95210597	0.04641195	0.06662564	0.61469466	0.59800863	0.37246046	15.7051309	Train	0
0.76994216	0.91244243	0.19904983	0.47156221	0.85475112	0.67620382	0.70866532	0.71915187	0.51670505	0.16816987	17.1229865	Train	1
0.26347776	0.90027305	0.94776297	0.24379996	0.91258345	0.59965227	0.60387335	0.70775729	0.53796602	0.56286601	13.2301918	Train	0
0.0943695	0.18865838	0.62364466	0.20425628	0.13306699	0.04216371	0.85775137	0.69064603	0.54258213	0.61934477	3.0626588	Train	0
0.6887663	0.15122444	0.70518651	0.63703618	0.04596249	0.29016568	0.58492645	0.24656526	0.61907626	0.43659756	9.4593938	Train	0
0.9403256	0.80323091	0.93551926	0.33295811	0.43682806	0.19156088	0.28721758	0.50034135	0.583828	0.26099632	17.9878697	Train	0
0.10997352	0.5494318	0.31215949	0.54414337	0.88458587	0.7243096	0.54071318	0.79651546	0.72459341	0.4975097	8.45775467	Train	0
0.0411408	0.76002568	0.07593822	0.92463789	0.5896692	0.39565794	0.0086728	0.47349652	0.25481006	0.22662001	15.4742406	Train	0
0.32021	0.67331377	0.27857352	0.24898396	0.02745592	0.42506477	0.50087734	0.82154133	0.74802428	0.56268611	6.38132274	Train	1
0.8304083	0.12909745	0.97343462	0.49403996	0.01533892	0.60967606	0.76309769	0.11175309	0.64469498	0.18628174	7.55755431	Train	2
0.38669108	0.76812983	0.77953189	0.06471167	0.53639655	0.98880136	0.71922818	0.03837527	0.42204602	0.80214563	6.15296266	Train	2
0.79407616	0.22647683	0.63506278	0.96768069	0.72470156	0.08879812	0.22250813	0.36083642	0.93041641	0.67505422	14.3201404	Train	0
0.43647596	0.53623643	0.7565803	0.51517677	0.16233573	0.94608332	0.40318435	0.67979642	0.52244188	0.93774422	9.96403516	Train	0
0.77776145	0.78980071	0.28422571	0.22821776	0.60243418	0.20593856	0.2966586	0.08837868	0.39949055	0.95679112	12.664628	Train	0
0.74022693	0.04327294	0.50775396	0.19338231	0.67447703	0.50188534	0.50426052	0.31328202	0.78964846	0.43656094	4.64563006	Train	0
0.64893566	0.59333409	0.64751337	0.75873698	0.96658128	0.70057865	0.63597784	0.89769493	0.10772482	0.09899908	15.9638766	Train	0
0.14148354	0.96067311	0.93949424	0.30091368	0.6190977	0.10065341	0.43450475	0.3027523	0.6507052	0.13307784	12.4832048	Train	1
0.1141808	0.06691489	0.42335712	0.69822829	0.94055704	0.98302085	0.73610732	0.02741139	0.51520147	0.45499197	10.4013282	Train	0
0.23549095	0.35378846	0.2481133	0.04586464	0.87546507	0.17961494	0.1201015	0.31601356	0.18461106	0.53654664	7.05054301	Train	1
0.57773695	0.0399579	0.21760151	0.76023362	0.45904598	0.94945321	0.64087446	0.55906105	0.3291545	0.16847047	15.373222	Train	0
0.03617002	0.59792674	0.02865762	0.39659424	0.40945948	0.18061213	0.58137082	0.83542103	0.3458696	0.30255731	10.643462	Train	0
0.96310753	0.75079164	0.98156501	0.71865069	0.86497551	0.98786991	0.45698579	0.08766574	0.39668849	0.44719314	23.4582863	Train	0
0.13661293	0.62331092	0.0892787	0.05519579	0.34767669	0.9255851	0.85302857	0.85744688	0.38886467	0.40409309	7.86031233	Train	0
0.43034049	0.22407409	0.62761104	0.53224525	0.17862833	0.36547279	0.41403895	0.10195678	0.73362925	0.6631641	9.57350826	Train	0
0.61534841	0.56465543	0.4415219	0.77148104	0.4450251	0.04457342	0.67743199	0.629136	0.49375673	0.37692602	15.8698604	Train	0
0.60610619	0.44961342	0.28982216	0.51434659	0.84731093	0.52825563	0.5150789	0.66715073	0.2109018	0.91551818	15.1910738	Train	0
0.82871878	0.86767013	0.75568006	0.04521661	0.00186901	0.31494358	0.8588633	0.5025032	0.05025281	0.5497244	8.77717943	Train	0
0.60494976	0.24675657	0.16065226	0.5491345	0.94274625	0.87479405	0.48268864	0.8345066	0.80344353	0.6146109	13.5322807	Train	0
0.66114432	0.28781689	0.7552699	0.16944826	0.16305489	0.55877232	0.47632289	0.04263342	0.33600217	0.36019088	6.32558398	Train	0
0.10033924	0.73031711	0.12023627	0.43006661	0.88787118	0.44754212	0.30194506	0.28165216	0.99215529	0.88678995	13.2053797	Train	0
0.80779123	0.78249848	0.80218754	0.70145616	0.17246451	0.19502413	0.45213163	0.35014005	0.09263805	0.6019161	17.4319203	Train	0
0.93287447	0.617517	0.55029416	0.36351944	0.68119879	0.81021314	0.00509476	0.083157	0.14625654	0.55791952	10.9999244	Train	0
0.8614704	0.36073993	0.44459292	0.56652028	0.95129177	0.92029031	0.95706382	0.52954743	0.62392451	0.02582461	14.8789863	Train	1
0.63953033	0.5654488	0.64461987	0.03654606	0.92223494	0.61720071	0.9669366	0.56904095	0.57756854	0.21397791	9.52915291	Train	1
0.27558556	0.60326357	0.04156789	0.17584949	0.17708806	0.51216909	0.27936309	0.02802963	0.69771554	0.56757238	10.3528817	Train	1
0.11542634	0.61204358	0.87672506	0.34258405	0.66503007	0.10353051	0.56344841	0.00607921	0.76203338	0.13295523	12.1413934	Train	2
0.58322368	0.70589586	0.00095843	0.57263174	0.35841551	0.88494798	0.49222736	0.65976486	0.60971891	0.76436281	18.101873	Train	0
0.2695622	0.64446621	0.70264011	0.47671787	0.20510445	0.6806779	0.54868884	0.33402883	0.62555973	0.60215971	6.24099693	Train	0
0.32753261	0.37761853	0.44158634	0.82337966	0.14232142	0.90460407	0.70407321	0.16473932	0.08285527	0.34922232	9.29172343	Test	0
0.78277872	0.78813769	0.80836181	0.01674527	0.19857235	0.67532604	0.44514513	0.73643085	0.4720329	0.33866359	8.5877075	Test	1
0.02633643	0.73275356	0.7483447	0.20983748	0.61190535	0.51395561	0.908901	0.16595766	0.15137558	0.49529573	5.4383511	Test	0
0.73327182	0.37653593	0.19462804	0.33997158	0.25386263	0.56078642	0.1900106	0.7194149	0.12476153	0.66276883	10.0915714	Test	2
0.28255552	0.35087487	0.66841585	0.02232017	0.6290757	0.73443057	0.60226148	0.8510712	0.97258404	0.77820609	4.40642802	Test	0
0.61463008	0.75114029	0.70141308	0.77201332	0.01311022	0.94127421	0.63380178	0.36038753	0.14662283	0.15862185	10.8468514	Test	0
0.65146564	0.96872429	0.90387466	0.08707428	0.60008692	0.11909566	0.98230432	0.29468408	0.0587132	0.20291932	15.8993554	Test	1
0.77927364	0.15025321	0.03066397	0.16325411	0.76893831	0.44493809	0.86346721	0.16096034	0.97288908	0.0441891	12.202289	Test	0
0.71474682	0.04383795	0.84352147	0.66384639	0.58413985	0.96666249	0.62125984	0.53397872	0.98131883	0.03436714	11.1173291	Test	0
0.52625521	0.82593321	0.81588922	0.1235157	0.46734805	0.89578347	0.07350704	0.17485239	0.08394518	0.42081168	7.49936694	Test	0
0.29030766	0.47717462	0.46875112	0.70030091	0.46613006	0.38586564	0.27958491	0.87898234	0.07518547	0.99736387	12.8850299	Test	0
0.74766809	0.78634481	0.26483968	0.29953308	0.81953452	0.70380672	0.89519115	0.07532359	0.41902224	0.29428398	16.0540063	Test	0
0.13634572	0.42104187	0.49381674	0.49064535	0.00855098	0.23217662	0.98790524	0.28848947	0.01308428	0.6219344	4.59811305	Test	0
0.72868968	0.36275194	0.37485845	0.42792657	0.36738142	0.87040364	0.18480695	0.42435947	0.76986245	0.94284097	9.38315963	Test	2
0.98981378	0.25716592	0.24239331	0.62089599	0.43370096	0.05837755	0.280785	0.96339114	0.95128653	0.62141857	9.75209604	Test	0
0.01940743	0.92503563	0.3864945	0.4943278	0.16097426	0.57263545	0.11426981	0.02976661	0.04741673	0.25534115	5.42921826	Test	0
0.74998408	0.97416643	0.29697761	0.75430844	0.4951076	0.84746039	0.22947993	0.29509266	0.34969783	0.11984431	16.9493604	Test	2
0.89347925	0.25500053	0.14563108	0.03122077	0.31898914	0.19203754	0.18824157	0.08866996	0.45181189	0.53247536	6.11897296	Test	0
0.93721109	0.81453178	0.10920002	0.53763794	0.56245815	0.79448326	0.57353663	0.22655812	0.99505029	0.81335878	19.3658556	Test	0
0.48485718	0.79950889	0.40571231	0.11994538	0.8586931	0.76368783	0.54302397	0.15316457	0.47103916	0.8103519	10.6400625	Test	1
0.28808127	0.17312698	0.25786866	0.32481242	0.01458421	0.77748747	0.98436558	0.08909507	0.6550994	0.29828626	5.14833319	Test	0
0.43044706	0.81138804	0.89519435	0.36460261	0.77479971	0.99433391	0.71976088	0.73203108	0.73539229	0.65489655	13.6200607	Test	0
0.01527186	0.4845121	0.39400464	0.95727745	0.2815999	0.60237303	0.84039949	0.973966	0.80977051	0.25205999	10.1035306	Test	1
0.75317633	0.44224869	0.12199818	0.70729037	0.49684136	0.61716426	0.89660909	0.34981525	0.33006427	0.95983461	15.7360242	Test	0
0.55364103	0.21456334	0.33489922	0.83892339	0.92226524	0.71196007	0.17487386	0.09329473	0.30219108	0.01024922	13.0201127	Test	0
0.01995238	0.65498673	0.03227432	0.13432127	0.13074865	0.34359515	0.24763347	0.77779957	0.00225818	0.63375977	8.27421011	Test	0
0.96420906	0.76744314	0.41431663	0.05273925	0.39796142	0.1440028	0.4951321	0.07533336	0.9368033	0.01473765	6.82927552	Test	0
0.85012364	0.34393149	0.56691942	0.662586	0.6971706	0.1560376	0.05968439	0.3430919	0.78547709	0.360176	12.7265401	Test	0
0.18215351	0.52800609	0.03002667	0.46847873	0.74765343	0.30533519	0.53361004	0.25141755	0.34392729	0.77047284	15.543087	Test	0
0.31747395	0.6416422	0.32794969	0.84854708	0.50116981	0.02141975	0.69725286	0.20525185	0.02624907	0.3725522	13.2346293	Test	2
0.05857485	0.60148456	0.78517987	0.0668428	0.73060137	0.54649602	0.45225189	0.40332772	0.74007398	0.7495802	4.99874193	Test	1
0.26623462	0.11329127	0.92047629	0.02915898	0.19950716	0.66744612	0.08078287	0.49104537	0.66496214	0.08433389	6.44807925	Test	0
0.36744891	0.96362654	0.44972076	0.09369993	0.11007931	0.83872398	0.76063324	0.56583712	0.81594654	0.48511001	6.40488121	Test	0
0.49012464	0.65100717	0.57702558	0.31027764	0.28498662	0.15300661	0.95427109	0.29065073	0.54695388	0.77352247	9.72752324	Test	0
0.6303544	0.21970937	0.31082018	0.93615687	0.87439321	0.88838954	0.82441769	0.33027119	0.80693219	0.79814312	15.7622172	Test	1
0.06415196	0.40245944	0.98405447	0.81793293	0.77961785	0.10252975	0.9423157	0.60754867	0.11803054	0.56218247	15.4732918	Test	0
0.61553819	0.29614732	0.71609649	0.62593993	0.95559833	0.49932802	0.4530305	0.1063021	0.01213327	0.86076481	17.1473382	Test	0
0.76588711	0.8821064	0.98691619	0.70616922	0.09711651	0.28876278	0.72464158	0.1365	0.48159054	0.3973282	18.0019232	Test	1
0.84698331	0.90457414	0.42624915	0.29277627	0.93790355	0.80865376	0.46592627	0.59371852	0.826701	0.23967444	15.1769	Test	0
0.44644666	0.97011582	0.72962954	0.73763736	0.50056253	0.57652214	0.97550303	0.55766341	0.09028619	0.45157243	15.8412091	Test	0
0.32473602	0.9087744	0.73134389	0.75233294	0.94908166	0.71902912	0.47245372	0.72549269	0.0335451	0.68152811	14.3118672	Test	0
0.09226988	0.5008543	0.59738536	0.63052392	0.27054132	0.69032847	0.2898558	0.2689486	0.92524181	0.03550341	6.8164214	Test	0
0.93898781	0.10549916	0.51152244	0.64860786	0.1597463	0.03922782	0.27937856	0.08143799	0.20529868	0.42572921	9.41200995	Test	0
0.39335923	0.80562883	0.68435882	0.16421876	0.784294	0.22315829	0.00002505	0.95862222	0.87058201	0.97892912	10.4370975	Test	1
0.22446331	0.12748686	0.31191935	0.4703192	0.45488787	0.66008921	0.24869823	0.22971351	0.99361776	0.60179524	6.52490636	Test	0
0.16046325	0.12773339	0.65687784	0.80271388	0.94908289	0.08282722	0.91645759	0.26897709	0.27227483	0.09195839	12.0718394	Test	0
0.54534036	0.28422965	0.1109175	0.17143772	0.03910271	0.05035682	0.74312461	0.83999902	0.78543624	0.16323267	4.19231468	Test	0
0.44136375	0.1570183	0.64438982	0.61711812	0.04834128	0.45657102	0.35295436	0.43640556	0.12812627	0.82515367	6.61352705	Test	0
0.32957727	0.73486079	0.7220869	0.88743925	0.23411392	0.55810853	0.49547777	0.96830788	0.41881691	0.34241378	13.0241667	Test	0
0.84108347	0.79114896	0.87609634	0.80816475	0.39906064	0.38514848	0.23592938	0.51348649	0.18133087	0.54871826	19.3066308	Test	0
0.59018593	0.24884679	0.26145779	0.93181262	0.86610428	0.19322832	0.29903295	0.08394547	0.91293913	0.29408809	15.3993524	Test	1
0.05782616	0.59175454	0.95260069	0.75581043	0.1266121	0.11805125	0.34220848	0.00191009	0.98219338	0.96638151	13.268239	Test	0
0.94129074	0.90801429	0.78769445	0.48190114	0.33972552	0.59112792	0.69039657	0.79619905	0.28909172	0.22767953	14.3561381	Test	0
0.22015867	0.9491825	0.70810423	0.84478907	0.39639244	0.74574914	0.51064434	0.6417901	0.77756559	0.98367172	13.6434095	Test	0
0.64146593	0.42475289	0.52799955	0.85100804	0.21512247	0.86616409	0.09868005	0.44353993	0.85619909	0.12833963	11.0257706	Test	0
0.16484795	0.8461488	0.7566362	0.01474715	0.74375049	0.89498502	0.18095866	0.43476629	0.46924448	0.55718404	8.23351245	Test	1
0.35154059	0.44883178	0.48167272	0.65589649	0.85139938	0.2591835	0.51199016	0.11076257	0.84435532	0.56022824	10.7223892	Test	0
0.11971426	0.97590447	0.89979459	0.14074437	0.96591579	0.07514566	0.35896027	0.8058478	0.57884935	0.98526612	11.048646	Test	0
0.43580738	0.5838126	0.15782531	0.6779344	0.95435581	0.59149896	0.34037871	0.71931653	0.58834299	0.55008974	14.7743477	Test	0
0.49339599	0.34345881	0.58272034	0.15467763	0.14820825	0.05550753	0.10849786	0.98807771	0.681355	0.55791317	4.92857772	Test	1
0.34565867	0.60641614	0.22939284	0.43276041	0.61672546	0.68584862	0.88773581	0.22090217	0.95797372	0.48795458	11.3495237	Test	0
0.91252734	0.73416675	0.12199685	0.30422293	0.28755099	0.2736847	0.97103491	0.22897104	0.60758711	0.39074006	11.4733039	Test	1
0.07390223	0.83263254	0.28569806	0.45880398	0.1820699	0.52946926	0.0208345	0.78986402	0.44154396	0.27726431	8.5684675	Test	0
0.534983	0.65229674	0.43373605	0.61242423	0.53792179	0.98604532	0.21266039	0.38551226	0.59448033	0.94555714	11.2424561	Test	0
0.85123251	0.91158828	0.36562909	0.12741719	0.72070558	0.82841595	0.6820637	0.56221682	0.34982519	0.2114175	11.4009039	Test	0
0.764578	0.24036767	0.3281606	0.68700439	0.31024774	0.2512139	0.92402859	0.00437057	0.81368015	0.60301606	9.18966814	Test	2
0.30152826	0.24629123	0.74932613	0.99972111	0.78428065	0.12026648	0.14503093	0.65859394	0.16861949	0.47244191	13.9534647	Test	2
0.64875085	0.45660322	0.95482402	0.44231917	0.85067206	0.53678942	0.31431698	0.1443909	0.1361757	0.13057427	15.3413124	Test	0
0.73511625	0.56001792	0.48089898	0.05235998	0.70296315	0.15907414	0.42871127	0.52232629	0.42413433	0.97702423	6.69181365	Test	0
0.51521866	0.85981537	0.65596824	0.34252175	0.58040193	0.5370804	0.4892486	0.10827188	0.60494638	0.27249616	10.2585949	Test	0
0.07438886	0.24111174	0.4997544	0.14641968	0.08622789	0.85384528	0.95009896	0.99816332	0.31989613	0.53257833	3.61024133	Test	0
0.52487431	0.56058495	0.41775256	0.61308182	0.96855008	0.74237595	0.09592975	0.11894769	0.1991635	0.83661569	13.3225381	Test	0
0.79270908	0.07732003	0.4268668	0.26433275	0.36455629	0.54656779	0.37126552	0.03599119	0.78117186	0.7421838	5.51257589	Test	1
0.50807521	0.63574216	0.23963696	0.42327391	0.27110563	0.85848708	0.1378184	0.19702653	0.02684827	0.75834201	12.0460808	Test	0
0.88657401	0.8348177	0.46560564	0.43037937	0.38745014	0.85495532	0.21091671	0.10995674	0.03385443	0.3431563	11.9339793	Test	1
0.64717905	0.69798764	0.45302713	0.6915817	0.1236158	0.3533705	0.11152774	0.58179649	0.60327161	0.7225971	14.5226867	Test	1
0.78321343	0.42375926	0.6601761	0.46451885	0.70251436	0.04745804	0.82780624	0.19891097	0.19222359	0.39502293	8.78731219	Test	0
0.64709546	0.8683431	0.69176247	0.19448889	0.29044781	0.69582106	0.26254411	0.69589728	0.76463291	0.61210788	8.27826127	Test	0
0.30084998	0.28674164	0.38693373	0.44014017	0.8955732	0.01727336	0.26499079	0.4327437	0.6611245	0.52584081	9.60974304	Test	0
0.91882958	0.58032582	0.33821883	0.99585805	0.73065255	0.36529402	0.89547196	0.21095862	0.50504985	0.16808587	21.1907983	Test	0
0.56322084	0.81817641	0.93599623	0.28619087	0.24336025	0.41586052	0.19107761	0.71384865	0.05896903	0.51076733	14.0478264	Test	0
0.28738247	0.3328754	0.41328731	0.97959235	0.28070595	0.63599479	0.34238209	0.85245103	0.00315583	0.35292851	11.039783	Test	2
0.1031693	0.88641039	0.11009248	0.61746533	0.44660176	0.57136939	0.14701873	0.12382919	0.83423584	0.80243292	12.0736994	Test	0
0.39448364	0.42983397	0.35535369	0.12585879	0.46825081	0.50976168	0.64341415	0.90188607	0.66645588	0.68260538	8.98462552	Test	0
0.89775719	0.27139515	0.71093091	0.46110288	0.97063179	0.59661306	0.86862406	0.56388902	0.20908722	0.6455135	14.5724404	Test	0
0.43049619	0.45504444	0.37683838	0.86015713	0.09710072	0.91770342	0.35092021	0.74234761	0.34216809	0.444139	9.43836797	Test	0
0.56108702	0.18311949	0.96492789	0.41896557	0.79794824	0.80026899	0.17352883	0.08334399	0.00794582	0.01228462	15.4371216	Test	0
